,Gene Name,Statistic,pvalue_x,pvalue_y
790,RNF39,2.141208856917851,0.032257199121803554,0.0268903938557905
791,INO80D,2.1394019296124354,0.03240313080759033,0.0362217727754272
792,GPI,-2.1375950023070196,0.03254962771953348,0.0155146602422881
793,DCUN1D1,2.1357880750016034,0.03269669156671857,0.0443825203924419
794,PRRC1,2.1357880750016034,0.03269669156671857,0.0351322989017131
795,TMEM244,-2.1357880750016034,0.03269669156671857,0.0026241301219406
796,ZCCHC12,-2.1339811476961876,0.032844324061136076,0.0402334228971355
797,TTC17,2.1339811476961876,0.032844324061136076,0.0097896043814844
798,CEND1,-2.1303672930853557,0.03314130185412081,0.0223506317529681
799,KANSL1L,2.1303672930853557,0.03314130185412081,0.01773546716724
800,SERINC5,2.12856036577994,0.03329065059114275,0.0439938207200724
801,WSCD2,-2.12856036577994,0.03329065059114275,7.15226279756636e-05
802,AMPH,-2.12856036577994,0.03329065059114275,0.0040440303587519
803,C7orf43,-2.126753438474524,0.03344057485229513,0.0118428978341602
804,OTUD6A,-2.124946511169108,0.03359107636400797,0.0222301544105796
805,LOC100130000,2.123139583863692,0.033742156855581774,0.0344934084011171
806,TG,2.123139583863692,0.033742156855581774,0.021751773117349
807,BAZ1A,2.123139583863692,0.033742156855581774,0.0144753034703029
808,GRK6,-2.1213326565582764,0.033893818059181735,0.0048288892990722
809,ZNF22,2.1213326565582764,0.033893818059181735,0.006954495012057
810,CALY,-2.1213326565582764,0.033893818059181735,2.34984762620521e-05
811,NPTX1,-2.11952572925286,0.03404606170983183,0.0019500840145946
812,TEDDM1,2.11952572925286,0.03404606170983183,0.047364534252874
813,KCNIP2,-2.11952572925286,0.03404606170983183,0.0001335080223516
814,MRPL41,-2.11952572925286,0.03404606170983183,0.0172761094201651
815,GNAI3,2.11952572925286,0.03404606170983183,0.0488202345312494
816,SYNGR1,-2.1159118746420287,0.03435230330663439,0.0021839873529352
817,DMP1,2.1159118746420287,0.03435230330663439,0.0376209307808034
818,WDR35,2.1141049473366125,0.034506304737073244,0.0116594076606626
819,MCPH1,2.1141049473366125,0.034506304737073244,0.0226913750444793
820,PNMA6C,-2.1122980200311967,0.034660895583122256,0.0142174954666904
821,MIR636,-2.110491092725781,0.034816077594006754,0.0327859848858747
822,GINS3,2.110491092725781,0.034816077594006754,0.0310513639377825
823,NELL1,-2.106877238114949,0.03512822212128422,6.10370641215551e-07
824,SLC24A1,2.106877238114949,0.03512822212128422,0.0350398145032683
825,HS3ST2,-2.106877238114949,0.03512822212128422,0.0214520917785657
826,C10orf28,2.106877238114949,0.03512822212128422,0.0479500437332885
827,LOC284950,2.105070310809533,0.035285188150209396,0.0025753917876773
828,TEX9,2.105070310809533,0.035285188150209396,0.0088810275657191
829,AP1AR,2.103263383504117,0.035442752369021495,0.0428836575429075
830,TMEM51,-2.103263383504117,0.035442752369021495,0.0077670581642071
831,PPP1R13B,-2.103263383504117,0.035442752369021495,0.008184292176895
832,SHISA9,-2.103263383504117,0.035442752369021495,0.0182583327664178
833,DTX2,-2.103263383504117,0.035442752369021495,0.0310283599989224
834,NTM,-2.1014564561987013,0.035600916540988396,0.0190851505639491
835,EHD4,-2.1014564561987013,0.035600916540988396,0.0402362484513625
836,CREBZF,2.1014564561987013,0.035600916540988396,0.033251110337328
837,FCHO1,-2.0978426015878693,0.035919051811396006,0.0075700429241199
838,ZNF354B,2.0978426015878693,0.035919051811396006,0.041912941289465
839,USP6NL,2.0960356742824535,0.03607902645028976,0.0374854765898942
840,FAM153A,-2.0942287469770378,0.036239608123230904,0.0215988983153532
841,THEMIS,-2.0942287469770378,0.036239608123230904,0.0002524769000321
842,AP4M1,-2.0924218196716216,0.03640079860736374,0.0379882460846162
843,LOC730227,2.0924218196716216,0.03640079860736374,0.0113860151982793
844,AFF4,2.090614892366206,0.03656259968258705,0.0448764326818617
845,SNORD2,2.090614892366206,0.03656259968258705,0.0272888035252977
846,GFOD1,-2.090614892366206,0.03656259968258705,0.0029362969639975
847,ZNF791,2.090614892366206,0.03656259968258705,0.0446023691898146
848,SCARNA27,2.090614892366206,0.03656259968258705,0.025926800406104
849,SYT7,-2.08880796506079,0.036725013131547364,0.0012168947837764
850,SH3GLB1,2.08880796506079,0.036725013131547364,0.0264722186065418
851,UPF2,2.08880796506079,0.036725013131547364,0.0345311482844537
852,RAB40B,-2.08880796506079,0.036725013131547364,0.0016642626412491
853,UEVLD,2.08880796506079,0.036725013131547364,0.0442239834411044
854,CRHR2,-2.087001037755374,0.036888040739631714,0.0053522160905357
855,LOC100130776,-2.085194110449958,0.037051684294960294,0.0006181921622362
856,SMG8,2.085194110449958,0.037051684294960294,0.0095419920298697
857,C10orf108,2.085194110449958,0.037051684294960294,0.0018556507229612
858,ZNHIT1,-2.0833871831445423,0.037215945588379554,0.0075736822597206
859,RBM46,2.0833871831445423,0.037215945588379554,0.0145790898086832
860,CD34,2.081580255839126,0.037380826413454846,0.0209222773371925
861,HNRNPA3P1,2.081580255839126,0.037380826413454846,0.0432513059607638
862,C10orf82,-2.081580255839126,0.037380826413454846,0.0045146476643993
863,AKAP5,-2.081580255839126,0.037380826413454846,0.0008860527361956
864,MTMR14,-2.0797733285337103,0.03754632856646285,0.0212891284365168
865,RIMBP2,-2.0797733285337103,0.03754632856646285,0.0021488983983896
866,XRN1,2.0797733285337103,0.03754632856646285,0.0408100001768782
867,PPP1R35,-2.0797733285337103,0.03754632856646285,0.0137054780902593
868,NPTXR,-2.0779664012282946,0.03771245384638453,0.0076858489951227
869,LYST,2.0761594739228784,0.03787920405489743,0.0248926927347922
870,GTF2IP1,-2.0761594739228784,0.03787920405489743,0.0014437391079807
871,MDM2,-2.072545619312047,0.038214586477844634,7.84518247444844e-10
872,CAMK2N1,-2.072545619312047,0.038214586477844634,0.0045969369452938
873,FBXL18,-2.072545619312047,0.038214586477844634,0.0293815009406325
874,RASAL1,-2.0707386920066306,0.03838322230904914,7.96016079465884e-05
875,MLLT10,2.0707386920066306,0.03838322230904914,0.0092148456032449
876,FAM153C,-2.067124837395799,0.03872239227285242,0.0103279965048511
877,GLIS3-AS1,2.065317910090383,0.03889293003819461,0.019807157696911
878,CCDC82,2.063510982784967,0.0390641054187356,0.0056165592390873
879,RAPGEFL1,-2.063510982784967,0.0390641054187356,0.0233908598742767
880,TOLLIP,-2.063510982784967,0.0390641054187356,0.0032270222739621
881,UBE2D4,-2.063510982784967,0.0390641054187356,0.0032630013436994
882,SAV1,2.063510982784967,0.0390641054187356,0.0228995605038588
883,IFT88,2.063510982784967,0.0390641054187356,0.0360545170123989
884,EPB41L1,-2.063510982784967,0.0390641054187356,0.0031133671895796
885,LOC100189589,-2.0617040554795514,0.03923592023744944,0.0001012223190479
886,CDYL,2.0617040554795514,0.03923592023744944,0.0110994198718852
887,SPAG9,2.059897128174135,0.03940837631993684,0.046856779368826
888,LYAR,2.059897128174135,0.03940837631993684,0.0281359088645665
889,HAGH,-2.0580902008687194,0.03958147549441674,0.029062713036077
890,PHKB,2.0580902008687194,0.03958147549441674,0.0489727304321975
891,RTN4RL1,-2.0562832735633036,0.039755219591718606,0.0007573822678665
892,WNT1,-2.0562832735633036,0.039755219591718606,0.0215054454802661
893,ASPH,2.0544763462578874,0.03992961044527372,0.0303848064267846
894,MEF2BNB,-2.0526694189524717,0.04010464989110719,0.0148948318514138
895,CLEC2L,-2.0526694189524717,0.04010464989110719,0.0006607547959311
896,ACTR1B,-2.0526694189524717,0.04010464989110719,0.042239835236606
897,CLEC4GP1,-2.050862491647056,0.04028033976782949,9.77385969732208e-05
898,DOK7,-2.050862491647056,0.04028033976782949,0.0257204645907655
899,CCNB3,2.050862491647056,0.04028033976782949,0.0173094122635399
900,HMGN5,2.0490555643416397,0.040456681916628046,0.0038347878233835
901,VTA1,2.0490555643416397,0.040456681916628046,0.043457781346687
902,NDUFS8,-2.0490555643416397,0.040456681916628046,0.0193099043031611
903,SLC35A3,2.047248637036224,0.04063367818125858,0.0348136003804665
904,SNORD18A,2.047248637036224,0.04063367818125858,0.0278844939148267
905,GPR133,-2.045441709730808,0.040811330408036896,0.0345188136533825
906,DLG5,2.043634782425392,0.040989640445829915,0.0385405344668304
907,CAPN8,-2.043634782425392,0.040989640445829915,0.04261511333167
908,SLC34A2,2.043634782425392,0.040989640445829915,0.0371544730516187
909,CLCN5,2.041827855119976,0.04116861014604713,0.0136832750716644
910,OLFM2,-2.041827855119976,0.04116861014604713,0.0138283863204027
911,DNAH7,2.0400209278145605,0.041348241362631835,0.006146757703108
912,HTR5A,-2.0364070732037285,0.04170949577329308,0.0002612483799676
913,ANTXR1,2.0364070732037285,0.04170949577329308,0.0262774965309353
914,NUP153,2.0364070732037285,0.04170949577329308,0.0239308926027823
915,BLCAP,-2.0346001458983127,0.04189112268784543,0.0419052799111575
916,METTL18,2.0346001458983127,0.04189112268784543,0.0249628514547341
917,DNM1,-2.0327932185928965,0.04207341855969907,9.7424979092981e-05
918,LINC00523,-2.0327932185928965,0.04207341855969907,0.0005597451870101
919,ZNF131,2.0309862912874808,0.042256385255332575,0.0290485089469754
920,PLLP,-2.0309862912874808,0.042256385255332575,0.0453476351394658
921,RGS7,-2.0309862912874808,0.042256385255332575,0.0270756576779179
922,NCDN,-2.0309862912874808,0.042256385255332575,0.0006117409938871
923,SNX21,-2.029179363982065,0.042440024643704465,0.0422103828132454
924,CCDC64,-2.027372436676649,0.04262433859624399,0.0028508111184334
925,PCDHB3,-2.025565509371233,0.04280932898684158,0.0070285785413599
926,TRNP1,-2.025565509371233,0.04280932898684158,0.0405338737016964
927,CCDC85B,-2.0237585820658173,0.04299499769183984,0.030175567368109
928,PRRT1,-2.021951654760401,0.04318134659002395,0.0009700473362941
929,ASB7,2.021951654760401,0.04318134659002395,0.0285768318723197
930,CNKSR2,-2.021951654760401,0.04318134659002395,0.0107267503997683
931,CUX1,-2.0201447274549853,0.0433683775626121,0.0187802729853047
932,TIPARP,2.0201447274549853,0.0433683775626121,0.0367063760740271
933,ZNF507,2.0201447274549853,0.0433683775626121,0.0371613640453837
934,VPS37D,-2.0201447274549853,0.0433683775626121,0.01652898755084
935,SLC22A20,2.0201447274549853,0.0433683775626121,0.0047118189228093
936,BMP2,2.0183378001495695,0.04355609249324611,0.0149273686347127
937,CD81,-2.0183378001495695,0.04355609249324611,0.0436350569630812
938,ZNF830,2.0165308728441538,0.043744493267981896,0.0088619097996136
939,SLC22A17,-2.0165308728441538,0.043744493267981896,0.0067119620549334
940,SPDYC,-2.0165308728441538,0.043744493267981896,0.0390238224756029
941,CHRNB3,-2.0147239455387376,0.04393358177527946,0.0043762304730065
942,PTPRR,-2.012917018233322,0.04412335990599329,0.0319073895703168
943,FAM35A,2.012917018233322,0.04412335990599329,0.003094062694178
944,CLCNKB,-2.012917018233322,0.04412335990599329,0.0060328570971856
945,CHGB,-2.011110090927906,0.04431382955336268,0.048019277381237
946,CBWD2,2.011110090927906,0.04431382955336268,0.03241733924613
947,RPP38,2.011110090927906,0.04431382955336268,0.0084418140938201
948,GOLT1A,-2.00930316362249,0.04450499261300184,0.0186908907428191
949,CCBE1,-2.00930316362249,0.04450499261300184,2.77045772527752e-06
950,APOBEC4,2.00930316362249,0.04450499261300184,2.12396974971412e-05
951,ANKRD13C,2.007496236317074,0.0446968509828895,0.0250940067117348
952,KLHDC3,-2.007496236317074,0.0446968509828895,0.0278250669365183
953,ATPIF1,-2.007496236317074,0.0446968509828895,0.0307661690800885
954,ARL6IP6,2.0056893090116583,0.044889406563359616,0.0298508311124065
955,MAP4K3,2.0056893090116583,0.044889406563359616,0.0410087199789335
956,GPR110,-2.0056893090116583,0.044889406563359616,0.0022319422576696
957,LYSMD3,2.0056893090116583,0.044889406563359616,0.0401119600065808
958,PSMD12,2.0056893090116583,0.044889406563359616,0.0267631280649911
959,LOC100128675,-2.0056893090116583,0.044889406563359616,0.0024554578790878
960,PRKCI,2.003882381706242,0.04508266125709067,0.0301324114303513
961,DIEXF,2.003882381706242,0.04508266125709067,0.0441174246795577
962,BRD7P3,2.003882381706242,0.04508266125709067,0.0120258784441203
963,SLC26A6,-2.0020754544008263,0.04527661696909573,0.0116575406018084
964,C18orf32,-2.0020754544008263,0.04527661696909573,0.0121714558683309
965,PQLC2,-2.0020754544008263,0.04527661696909573,0.0213618133928996
966,KLHL5,2.0020754544008263,0.04527661696909573,0.0193507802452406
967,FABP3,-2.0002685270954106,0.04547127560671237,0.0013108840133777
968,CLDN10,-1.9984615997899944,0.04566663907959232,0.0062444551321166
969,MMP24,-1.9984615997899944,0.04566663907959232,0.0063044243197668
970,NDUFS6,-1.9984615997899944,0.04566663907959232,0.0107434505005354
971,TYRO3,-1.9984615997899944,0.04566663907959232,0.0019813284695335
972,GOLGA7B,-1.9984615997899944,0.04566663907959232,0.0342436243333773
973,SLC8A2,-1.9966546724845786,0.04586270929969078,6.16017438454649e-05
974,C15orf59,-1.9948477451791626,0.04605948818125647,0.0329054699644211
975,SRM,-1.9948477451791626,0.04605948818125647,0.0491174263941205
976,OPRL1,-1.9948477451791626,0.04605948818125647,0.0131203868165623
977,HPN,-1.9930408178737467,0.046256977640820866,0.0214155942847767
978,MTRF1L,1.9930408178737467,0.046256977640820866,0.0399940403474822
979,ATP11B,1.9912338905683309,0.04645517959718774,0.0396857298942054
980,LRRN2,-1.9912338905683309,0.04645517959718774,0.0071961994132349
981,GABRG2,-1.989426963262915,0.04665409597142249,0.0017139533047626
982,GJD4,-1.989426963262915,0.04665409597142249,0.0397677850207485
983,DHRS11,-1.987620035957499,0.04685372868684146,0.0272893323422684
984,SUMO1P1,-1.9858131086520832,0.04705407966900114,0.0072482951609962
985,DEAF1,-1.9858131086520832,0.04705407966900114,0.0219785928558399
986,CRYM-AS1,-1.9840061813466672,0.04725515084568738,0.028533838492061
987,NKX2-4,1.9840061813466672,0.04725515084568738,2.78350496026653e-05
988,C1orf114,1.9840061813466672,0.04725515084568738,0.0103417966994329
989,MAPK8IP2,-1.9840061813466672,0.04725515084568738,0.0017380719657559
990,PHPT1,-1.9821992540412512,0.047456944146904496,0.0150147806319245
991,PEX16,-1.9821992540412512,0.047456944146904496,0.0430423112694626
992,SSNA1,-1.9803923267358354,0.04765946150486426,0.0336312201819868
993,DBC1,-1.9785853994304194,0.04786270485397496,0.0154526955450185
994,AK5,-1.9767784721250037,0.048066676130830155,0.0001127915775251
995,LOC339442,-1.9767784721250037,0.048066676130830155,0.0017189055158496
996,MRPL23,-1.9749715448195877,0.04827137727419758,0.015611462759486
997,LOC653501,1.9749715448195877,0.04827137727419758,0.0255336728357199
998,OTOGL,1.9749715448195877,0.04827137727419758,0.0292610394904735
999,MAP6D1,-1.971357690208756,0.04868297692634344,0.0151570739981399
1000,CXorf38,1.967743835597924,0.049097519363609135,0.0181185034302976
1001,MIR29C,-1.967743835597924,0.049097519363609135,0.0001298543271764
1002,SYNDIG1L,-1.967743835597924,0.049097519363609135,7.87502398057695e-06
1003,SDF2L1,-1.9659369082925082,0.04930589899635923,0.0254991794673287
1004,DGCR5,-1.9623230536816763,0.04972488484795382,0.0132690881297923
1005,LOC283070,-1.9623230536816763,0.04972488484795382,0.0062809075101945
1006,TTC9,-1.9623230536816763,0.04972488484795382,0.0246112538962992
1007,MUSTN1,-1.9605161263762605,0.04993549497621732,0.0117119236387047
1008,BBS2,1.9605161263762605,0.04993549497621732,0.0346023997192406
1009,LOC283922,1.9605161263762605,0.04993549497621732,0.0244284297800801
